(335,75,7), T
(-9,-26,-116), T
(4,14,17), F
(9,-82,-2), F
(-6,695,-9), F
(-799,-9,60), T
(-1,82,302), F
(5695,9,80), T
(-5,-1,-22), T
(143,36,-3), T
(538,2,-1), T
(276,-74,94), T
(6,-1,-2), F
(6,-35,6), F
(8,-528,2), F
(5,3,671), F
(-73,30,-1885), F
(-6,904,89), F
(-329,7,805), T
(-3,-480,475), F
(-673,-2,-8), F
(-24,87,-3), F
(-6,3297,-8), F
(88,575,-3), T
(7,-72,5), F
(542,-8,-561), T
(-984,-400,-4), F
(98,4,-611), T
(-75,-4,-77), T
(1,8,-5), F
(-184,80,4), F
(-2,0,-5), F
(7,-2,-22), T
(384,185,-5), T
(89,-8,5179), T
(9,-3,2), F
(-1,-373,-433), T
(-21,-2,0), F
(5,-6,388), F
(-59,-544,7), F
(8,-367,-2), F
(-3,9,634), F
(-4445,-7320,-757), T
(3,900,-3), F
(28,-2508,878), T
(-50,-36,-195), T
(9,2336,2), F
(-3,908,5), F
(5,43,8), F
(16,-931,30), F
(42,-578,7), T
(-2,-3,-68), T
(-54,49,0), F
(-3,-28,1540), F
(365,-735,9), T
(8,79,-9), F
(24,0,1), T
(-94,7,10), F
(6200,-38,-9), T
(-2,7,-847), T
(89,3,-5), T
(-5,-315,-788), T
(8,-1,-2), F
(0,54,-42), F
(75,-5,-8), T
(-6,40,669), F
(1,869,-4), F
(-76,0,0), F
(71,2,875), T
(-708,1,89), T
(33,-1,4), T
(-4,-7,-1), F
(-221,-5,7), F
(400,52,42), T
(4332,3,-923), T
(6,16,-1), F
(-59,-422,2), F
(9,-6,5), F
(8,-5,-74), T
(-445,-7,-4), F
(-17,5,-2), F
(4,2,-117), T
(1,972,5), F
(10,-4,974), F
(9,8,-9), F
(1,974,-7), F
(-339,-321,8), F
(1,20,53), F
(7,-4,-86), T
(973,-914,-2), T
(59,-622,6), T
(-357,7,-4), F
(744,-99,-7), T
(7,0,-763), T
(-9,-29,0), F
(-5,-24,3), F
(8,-4,11), F
(-54,-1,-5), F
(-2685,30,0), F
(111,53,24), T
(-791,-88,381), T
(-14,-596,17), F
(251,670,-4), T
(-349,7,5), F
(22,93,-84), T
(-3,331,0), F
(-1,-9,2), F
(700,-77,29), T
(7,0,79), F
(15,527,-2), F
(-80,-58,0), F
(-3,-74,-6), F
(-51,9,4), F
(-4,-5827,98), F
(5,6,-231), T
(-22,2,4), F
(7,7,0), F
(-188,4,-58), T
(2886,8116,-4), T
(-9,4,-9), F
(-117,98,-7), F
(-1,20,6), F
(-9261,30,6), F
(1,669,45), F
(-5,-5,-104), T
(69,7,-52), T
(-527,5,-3), F
(582,-12,-20), T
(-5,-6649,48), F
(8,6821,-63), F
(1,216,-98), F
(14,-7,7081), F
(5,-23,25), F
(0,-4,79), F
(-9,-7,62), F
(-5,-4,-32), T
(6,3,-80), T
(-8,369,0), F
(825,95,-5), T
(-6,5,-374), T
(-1,-20,-2), F
(-9,57,240), F
(54,-43,-599), T
(-5,2,795), F
(48,768,-7), T
(-5,-12,2), F
(-2,132,-517), F
(-202,-5,-2), F
(29,7,-366), T
(-9,3,-81), T
(-51,55,-4919), F
(-660,11,8), F
(-61,-9,-2), F
(-6,-3,15), F
(-422,-30,-16), T
(-1078,6,57), T
(3,597,-8718), F
(-74,-7,-9), F
(-69,-631,-37), T
(-2,33,-918), F
(-9,-7,-3), F
(555,-3,-3), T
(-823,-78,-6), F
(8,-757,-5), F
(-3,8,6), F
(0,-11,5), F
(5,-4,4), F
(6,-74,22), F
(-69,3,0), F
(-148,2,5805), T
(-5,60,-3), F
(9,294,27), F
(-80,-25,0), F
(-2,36,5), F
(18,-2,-50), T
(13,9,8), F
(-33,-2822,8), F
(-386,9,11), F
(473,519,248), T
(-675,890,93), T
(-2,2407,-9), F
(6,81,5167), F
(-4,58,270), F
(76,5,-85), T
(-3,-44,66), F
(3514,-8,-3), T
(433,44,286), T
(-1,1,-21), T
(-554,1,-25), T
(501,878,-7), T
(-5,8,245), F
(-238,8,-7), F
(-6,-331,2), F
(9,-4,14), F
(5,-918,8523), F
(-514,-4,275), T
(96,2,-7632), T
(4,5,9), F
(-175,-8612,-5), F
(73,-6,-776), T
(-493,-3,0), F
(61,4,-65), T
(9,-5,3), F
(32,1,-3), T
(6,990,-589), F
(62,4,88), T
(-7,-7,586), F
(52,90,2), T
(-193,849,0), F
(6,922,382), F
(-5,0,84), F
(-3,-3,-9), F
(603,-133,2), T
(0,4,8), F
(385,1,-999), T
(-430,-13,7), F
(2,0,-708), T
(73,51,-7), T
(783,-787,9), T
(-16,-4,-946), T
(-2,-66,2442), F
(-9,244,-36), F
(2,228,-5), F
(-6,-722,4436), F
(774,-5,-4), T
(-9,-5,-12), T
(-7,-9,0), F
(-132,-9771,-5), F
(-400,8,75), T
(-69,-3,0), F
(12,-3,1), F
(-6,-778,-9), F
(1,9,-6), F
(-8,5,2), F
(-42,-2,-9), F
(-3,2,70), F
(0,2,-6), F
(41,0,-37), T
(4,29,-6), F
(425,1,-6), T
(-5,86,63), F
(-44,0,570), T
(264,694,-540), T
(3,8444,6634), F
(-6,2,0), F
(52,-569,9), T
(13,822,-33), F
(3,-38,14), F
(594,122,87), T
(-4,3,-7), F
(90,0,-79), T
(58,5052,-53), T
(8,8467,0), F
(2,-629,9), F
(-82,6,458), T
(9,22,8), F
(-7,-2,1), F
(-9,3,-53), T
(-105,3,373), T
(-5,36,5), F
(-50,13,-15), T
(64,-1,8), T
(-13,-9,-3), F
(395,4,-7), T
(38,-4,606), T
(-2132,3,6), F
(-5,-6,-411), T
(2,94,595), F
(59,6,0), T
(-315,-583,29), T
(-47,3,-760), T
(-34,1,-6), F
(8,22,181), F
(3,8,326), F
(28,0,-3), T
(28,3,1), T
(-4,-8,-5), F
(2,-834,-4), F
(-65,-901,57), T
(-375,223,-1), F
(-655,0,-1), F
(-404,-3,4), F
(9,0,19), F
(518,82,7151), T
(-8,-2,-35), T
(-6,0,9), F
(9,16,-79), T
(-20,537,-21), F
(-450,-68,788), T
(607,8,-261), T
(23,-8,79), T
(23,285,8), T
(1,0,1), F
(7,-87,-84), T
(38,307,1), T
(9855,3,-275), T
(28,0,4), T
(-9,0,282), F
(-3,5,-170), T
(-8,5,403), F
(2,486,91), F
(16,44,55), F
(-36,-851,-52), T
(-9,-4,327), F
(24,54,8), T
(-4,308,9), F
(7,0,0), F
(88,4,823), T
(-5,-3,4), F
(464,-5,-1), T
(-6,39,172), F
(59,87,-334), T
(75,40,-5), T
(612,-975,-6), T
(-8489,-349,-71), T
(-8,-2,-6), F
(13,6,682), F
(1,-2,-6249), T
(-3,-9,-2), F
(360,85,-5), T
(-70,-561,8), F
(-99,41,76), T
(-478,618,-996), F
(-4153,-34,-2), F
(1861,-14,-4), T
(0,2,-15), T
(-9,-29,-3), F
(-1,-3,36), F
(-5,-3,-38), T
(-912,-6,-4), F
(2,-993,-9), F
(1,-4,-8), F
(-811,-3,2), F
(91,4448,6), T
(-6016,-5,1), F
(-483,-4,2), F
(-6,2,-4), F
(2,-921,43), F
(-71,9,0), F
(2,-876,57), F
(-9,-9,0), F
(-963,-614,-3), F
(-7,40,8), F
(-1,9501,-9), F
(7,-9856,292), F
(4,358,77), F
(-236,-63,-6609), T
(907,87,-6), T
(4,-861,-263), T
(8,0,-3), F
(-238,7,-225), T
(-6811,3,-773), T
(7,361,744), F
(9,24,-427), F
(350,-71,-1), T
(60,-21,968), T
(4,4,-5), F
(0,-105,27), F
(0,-9,8941), F
(-900,0,2), F
(-97,-5,550), T
(-94,0,5), F
(-2,-88,-992), T
(-3,-2,0), F
(-425,-664,774), T
(8,36,-89), F
(-3,-10,5), F
(-5,7,2), F
(-1,0,7), F
(1,7,-5), F
(-4,0,29), F
(0,8,-8), F
(3,33,6), F
(-8,1,979), F
(1,26,-7), F
(1,11,-9), F
(0,-3,2), F
(-9,2,3), F
(-20,29,-531), F
(-679,-7324,0), F
(-4,7,0), F
(7,44,9), F
(-5,0,-8), F
(-31,-6,2), F
(-6,-90,66), F
(-19,-4,3916), F
(0,-5,84), F
(6,-966,-8), F
(-86,-6324,2), F
(-72,-4,3), F
(2,-4,1), F
(-6,-721,-2), F
(6,-779,0), F
(-7,0,-2), F
(-665,-851,736), T
(8,-52,-2), F
(971,0,8), T
(-9,-35,-9), F
(-3,19,-36), T
(4,-55,-4), F
(8,574,-298), F
(-3,-89,-16), T
(1,718,2), F
(8,87,-2), F
(9561,-268,1), T
(111,-77,-4), T
(-3,757,2), F
(813,3072,-41), T
(-70,985,120), T
(-66,-366,-143), T
(6,4031,-4), F
(-322,444,-9), F
(413,3,-710), T
(-792,38,1), F
(8285,995,5), T
(5,-8,8), F
(-24,3,59), T
(-8,-212,-1), F
(-73,-3,4), F
(-19,-688,-8), F
(-734,-8,-2), F
(1,-92,8), F
(-5,516,-9), F
(0,-303,-24), T
(3,-633,94), F
(-2,8,-871), T
(59,559,-4), T
(1,3,-781), T
(-2,-8,864), F
(2,7,58), F
(-73,3,41), T
(-74,-924,1151), T
(-93,179,55), T
(298,-20,9), T
(31,-443,5), T
(5,-4,6), F
(-2,7,802), F
(0,86,2), F
(54,71,1), T
(73,-326,1), T
(-3,21,-98), F
(-9,53,-908), F
(-48,8,7264), T
(-8,87,-5248), F
(-9168,82,2), F
(24,8,-2), T
(-5,829,-497), F
(-34,1,-94), T
(1,69,-2), F
(-3,25,-376), F
(-9,-163,0), F
(-28,8,-814), T
(2,85,-118), F
(7,261,-3), F
(19,7,-222), T
(-24,0,5), F
(-9,-133,872), F
(5,-9,-6), F
(-5,7,904), F
(-9,0,148), F
(7,6,45), F
(-5,0,-1), F
(-28,0,-82), T
(0,-22,-66), T
(7,-40,-42), T
(-187,-4,6), F
(3,-97,8), F
(-9775,-4,-72), T
(-2,-2,2), F
(-3,-5,5), F
(0,5,36), F
(4,-71,3), F
(1,-51,-9), F
(-3,-9,992), F
(859,3,0), T
(68,-72,81), T
(7,-5,-88), T
(-9,1,1), F
(-99,4,777), T
(52,0,258), T
(-6,-23,1), F
(-512,-5,-9), F
(96,78,4), T
(-678,196,-26), F
(0,0,-6), F
(-2,222,-185), F
(-907,6,-6), F
(-227,-9,-743), T
(-743,1,-8580), T
(-6,-3,483), F
(3,980,-5), F
(-61,234,-9), F
(390,-92,-2), T
(-55,98,33), T
(90,1,-2), T
(-8,3,-479), T
(-1,8,3), F
(-9,8,-1), F
(1,-3,-952), T
(-2,-6,-6), F
(2,3,43), F
(974,700,-52), T
(920,6,4796), T
(-30,-87,-8), F
(351,-293,-8), T
(4,96,309), F
(5,871,4), F
(-6,0,0), F
(670,-23,-98), T
(207,6689,-70), T
(-697,-5,-3), F
(-97,9,-4), F
(18,-18,1), F
(3,3,385), F
(-9,4287,45), F
(-7,-86,-164), T
(-7,-109,9), F
(737,1,-31), T
(-609,8,-73), T
(5,-48,3), F
(1,-5,27), F
(-824,874,1), F
(-3,820,8), F
(97,28,629), T
(-92,-8,599), T
(5,-2,-1), F
(584,-2,-3), T
(-6,-759,9), F
(99,-3,-4), T
(489,9,77), T
(-77,0,29), T
(394,1,766), T
(-1,830,1), F
(0,12,139), F
(57,-1,-67), T
(-6921,96,5), F
(-113,-57,9), F
(579,65,-75), T
(-611,46,-8), F
(27,-5,-55), T
(-57,428,4), F
(8,-3,-10), F
(-71,2,-3), F
(143,7,453), T
(-190,642,-2), F
(-480,32,-8), F
(2,6,-2), F
(-5879,-4439,7), F
(9492,3,505), T
(-8,-9,5), F
(-675,-72,-86), T
(2,-6,-6), F
(7,5,34), F
(-8,-6,93), F
(4,-95,2), F
(-2,-1,-881), T
(-67,-7,-6213), T
(6,45,-5), F
(2,-7,-719), T
(92,-8,-6), T
(7,1,8), F
(3,-6,1), F
(1,-23,100), F
(-37,6,630), T
(-5,73,0), F
(1229,-2,1), T
(4,-5,74), F
(848,69,86), T
(-4742,-943,-22), T
(49,-9,938), T
(-8,-9,3), F
(86,-7,-68), T
(-5,-8,0), F
(7,6,-9), F
(-16,-4,-7), F
(1,-2,-9), F
(-37,844,65), T
(0,-17,13), F
(397,-978,-728), T
(134,-87,1), T
(285,320,957), T
(1,-464,129), F
(59,8154,-622), T
(-4,69,0), F
(5,2,-879), T
(-9,60,-31), F
(23,-719,4), T
(-396,-342,-81), T
(-72,0,8), F
(-410,972,-9182), F
(9,0,9483), F
(1,-89,0), F
(-2,-1,76), F
(492,-55,-9), T
(-1,-9,3), F
(7,-470,8), F
(67,822,-379), T
(-1,-3,999), F
(-6403,-77,135), T
(-997,76,75), T
(-7,-6,-765), T
(-432,-828,97), T
(0,1828,-87), F
(9,0,-7), F
(-70,15,-3), F
(-7,1,-63), T
(-41,4,9), F
(-2,2335,-60), F
(-58,-2,-54), T
(-3,5,29), F
(-2,343,-83), F
(2,158,-9), F
(-164,-1,2), F
(-3,-3662,-69), T
(306,53,2), T
(-5,-6,7), F
(4427,-74,723), T
(179,0,-8), T
(-702,-444,-85), T
(5,-7,268), F
(-3,2,90), F
(-1,-8,10), F
(0,0,-12), T
(176,-4,-2900), T
(52,-532,-8), T
(6,-5,-3), F
(1,-7,4), F
(27,0,-5), T
(-56,677,9), F
(-136,816,-801), F
(-38,0,65), T
(87,-9,-6), T
(8,2007,8), F
(-12,1,-2172), T
(-1,20,-77), F
(0,-26,-40), T
(7,-2,-27), T
(804,3,-7), T
(3,-78,580), F
(-723,-5,-50), T
(-4,6,-4566), T
(-706,-59,835), T
(-7,64,22), F
(8,0,2), F
(8,1,-670), T
(8,950,-56), F
(39,-76,60), T
(-3,-78,-404), T
(-28,1,0), F
(-1,-9,212), F
(227,7989,317), T
(23,8,-558), T
(7,61,-9), F
(58,14,4), T
(9,4,70), F
(6373,78,-8), T
(-3,882,-38), F
(89,0,-4), T
(-6,-8,3), F
(23,7,4), T
(2705,4,34), T
(-65,3,-33), T
(-6,96,4), F
(2,8,-531), T
(-8,-7,4), F
(-15,-8,-7), F
(7,-321,-8), F
(-82,-6,-2), F
(4,-86,-670), T
(-992,-826,929), T
(0,0,-7), F
(885,-276,-494), T
(-4,-28,-9849), T
(-1,0,288), F
(-92,-1,-5), F
(148,-3,357), T
(6,-4,6), F
(0,46,3), F
(5,82,3), F
(31,3,-727), T
(8,-3,5), F
(5,-30,-223), T
(-645,-73,-707), T
(0,-1,36), F
(945,-964,5), T
(9,-656,-1), F
(8,0,3), F
(-7739,3,-623), T
(5,-5,8), F
(-8,632,-71), F
(-4,-7,-86), T
(-6,-78,-9), F
(-6,6,-3571), T
(-3,-84,4), F
(7,-7,60), F
(8,-39,-2), F
(3,3,11), F
(-7,-641,8), F
(39,0,-8), T
(-246,-6,-10), F
(3,-81,7), F
(68,3,90), T
(-689,42,-7958), F
(9566,858,-7), T
(1,-7,-1), F
(-9221,-803,-967), T
(-17,-55,233), F
(8,688,-4), F
(-26,6,46), T
(-68,2,-15), T
(82,-44,-2), T
(-215,81,-5), F
(5,-971,-7), F
(54,-1,-3), T
(3,-32,5), F
(5,-4,-6), F
(-452,4,-2), F
(1,-3,-9), F
(808,6,9), T
(-8,-5,-3), F
(14,36,2), F
(0,1,-84), T
(1,8,3), F
(-50,892,-9), F
(-57,-56,8), F
(830,-93,-6), T
(12,-569,0), F
(6,0,6), F
(4,-7,6), F
(9,3611,-3), F
(2526,9,47), T
(-5,6,533), F
(812,-654,-7), T
(8,80,-9832), F
(-162,-582,-7), F
(-66,3,5), F
(-4,-1,-406), T
(49,0,11), T
(-94,-696,-2), F
(-3,8,4), F
(8,-8,790), F
(0,-9,-8), F
(188,-7,-58), T
(6,0,213), F
(-446,0,31), T
(-5,8,-8), F
(9,421,-4), F
(-914,-9511,-6), F
(7,-5,-414), T
(-9,367,663), F
(-4,7,2), F
(-3,759,-920), F
(3,-339,83), F
(-61,7,8), F
(-7,-5,9), F
(354,-63,4), T
(153,-16,5), T
(-7,859,4), F
(-587,-948,9), F
(-889,1,9), F
(947,-1,-4132), T
(81,64,137), T
(-8,83,8), F
(234,18,2), T
(9,81,-6510), F
(-8,-1,-21), T
(-9409,88,3), F
(-514,-9,58), T
(-50,-46,8), F
(-2,-744,-15), T
(-2,4,-8), F
(40,3,6), T
(56,-5957,7), T
(125,5,-3535), T
(-1,929,-20), F
(47,-7,-901), T
(6,-5,1), F
(0,-932,-7), F
(-4,-43,-72), T
(-822,-515,-4), F
(-1,269,-5254), F
(265,23,8), T
(-59,2,2), F
(-15,870,-4), F
(4454,-280,-18), T
(-331,-9,-499), T
(-582,-6829,-91), T
(-714,0,-83), T
(49,0,-63), T
(-8107,-141,505), T
(80,6,-302), T
(-9,-9,0), F
(-7,-290,8), F
(-52,727,1), F
(738,9,-13), T
(-9,100,-6), F
(97,-5,0), T
(0,-59,0), F
(-7,305,0), F
(21,89,61), T
(-3,0,-4), F
(639,173,-9), T
(-90,0,4), F
(436,635,7744), T
(4,4,-4), F
(0,4,-7), F
(-8,-836,9), F
(42,6384,-7), T
(-2,-75,3), F
(-467,56,-9), F
(-1,-9,9), F
(-7,0,-851), T
(8,-4,4), F
(2,0,-2), F
(-906,-654,3), F
(-99,4,4), F
(4,0,-4), F
(-56,7,-2), F
(5,9,-3), F
(49,-5,311), T
(-243,7772,-9), F
(-918,0,1), F
(-9413,2,-695), T
(-3,9,523), F
(-6,7,967), F
(-2,0,-221), T
(-80,6,-6), F
(-7,-7,3343), F
(-20,74,25), F
(87,332,-15), T
(159,-9,-7), T
(-86,24,4), F
(-1,-68,8226), F
(-45,2,-4), F
(4,189,51), F
(-3,7,-412), T
(-450,-6,44), T
(3,725,753), F
(-1,5,-5), F
(488,6,165), T
(1,0,4), F
(-709,37,8), F
(8,37,0), F
(5,878,-2), F
(-62,-26,88), T
(-76,-752,-3), F
(159,4,995), T
(-8,-6,-6), F
(15,-54,5), F
(1,-212,2), F
(88,63,2750), T
(-1313,-9,-7), F
(-4,-38,0), F
(-6,6,4), F
(-40,-77,0), F
(-921,-16,-455), T
(7,7,-18), T
(0,-476,9161), F
(-5,704,-3), F
(6,556,-667), F
(3,6,3775), F
(-4,2,3), F
(4,757,418), F
(2,-374,7), F
(-3,-2,4), F
(-9,-829,5102), F
(-8396,43,61), T
(7,-4,-45), T
(-331,18,-67), T
(3,873,-1), F
(-50,0,904), T
(7,1,-7), F
(4,0,732), F
(8,3,24), F
(-1,-8,368), F
(-5,-5,-71), T
(0,0,-5), F
(6,2,759), F
(4405,702,1), T
(997,3,1), T
(-3,-3,7), F
(-27,-2,41), T
(0,4,4329), F
(3,83,38), F
(-3,7,0), F
(-6,-1,-4), F
(-53,7576,-4), F
(4,-312,58), F
(8,17,23), F
(1,-768,0), F
(423,9,-15), T
(66,4,-7), T
(-8,0,-730), T
(6,-4,-3723), T
(2,458,485), F
(6,-32,-488), T
(-4937,-746,-76), T
(-913,9,269), T
(-6,2,-4), F
(99,60,29), T
(-979,-823,9), F
(7,-73,-2), F
(0,132,-7807), F
(7808,-1,-902), T
(-8,8,-7), F
(-23,1,-220), T
(5,-7,-6), F
(9,-1,-5359), T
(190,-3,95), T
(28,5,898), T
(0,-1506,240), F
(5,-96,4), F
(797,-3,2471), T
(9959,-92,-32), T
(-1,4,78), F
(-7,8,-706), T
(602,9,-614), T
(198,-6,5), T
(-501,3865,246), T
(60,50,0), T
(9,-68,-4), F
(916,-531,-34), T
(-14,9,16), F
(-3,-24,-259), T
(6,-72,-773), T
(2,-3,6), F
(-4,7,-483), T
(449,0,28), T
(-512,47,0), F
(-6,-6,-46), T
(-68,-2,363), T
(26,-484,-50), T
(-6,-6,91), F
(63,484,0), T
(-78,-3,-5), F
(-6,588,-5), F
(-6,-8517,-979), T
(3,871,3), F
(28,8,6), T
(-2,9,-9), F
(-5,-2276,-7), F
(-5,6,0), F
(-89,5,882), T
(-4,30,2), F
(-56,-984,8), F
(8,1,-8), F
(1,8,-212), T
(-96,52,-4), F
(8,8095,-836), F
(73,-50,-60), T
(-225,61,-703), F
(-57,-23,0), F
(0,-1,-8), F
(-180,-4,36), T
(-59,71,4), F
(7,-6,-5), F
(44,-64,-7), T
(-6,84,1), F
(792,-55,5), T
(-6,-387,6), F
(-4477,-9,-85), T
(5734,-76,-1), T
(0,577,613), F
(131,-26,-14), T
(9,2,5), F
(44,-9,-6), T
(-434,-3,81), T
(-7,0,0), F
(8,-4289,121), F
(-9,247,8), F
(4,0,-252), T
(3,-4,6), F
(6,-905,98), F
(5,-90,1), F
(-7,-78,33), F
(-67,4,-8), F
(8,-6,4), F
(0,-717,52), F
(17,89,62), F
(-99,-851,0), F
(8,31,730), F
(82,-77,0), T
(-1,5,-79), T
(0,-2,-1), F
(-785,-3,6), F
(105,63,532), T
(-7,5,-6), F
(-871,-6,5), F
(-47,0,-37), T
(66,-9,2), T
(-8,-73,-4), F
(3,9,-5), F
(-9,1,-550), T
(-8,9798,-9), F
(-7,6,-50), T
(-1,-488,-84), T
(62,6,-28), T
(-40,9,9), F
(617,-82,2), T
(5501,8,5), T
(6,-6,-9), F
(582,-5462,-2448), T
(0,0,-6), F
(9,812,-70), F
(301,-134,6), T
(-3,46,7), F
(-7,815,4860), F
(761,-89,-1), T
(12,42,9), F
(3,12,-9), F
(2,0,936), F
(-2,-2,-6), F
(0,23,89), F
(0,-33,-5), F
(-2,98,-383), F
(-9,5,-130), T
(269,-17,290), T
(291,-892,1122), T
(50,-9,929), T
(-99,833,-6), F
(8369,-9,-35), T
(-7,6677,-5), F
(9,9,792), F
(-345,7,6), F
(-16,90,56), F
(6,1,8386), F
(-7,-8,-6), F
(-6,-6,-7), F
(-650,-6,-6), F
(-61,1,61), T
(-8,7,-961), T
(-8242,-87,835), T
(-1,-490,-4), F
(-2,-9,-1), F
(-3,-6512,6), F
(-3,41,-9), F
(2,9,28), F
(-31,-4,-3), F
(-9,-9,4), F
(4,-6,-7), F
(-176,365,-573), F
(909,86,2), T
(196,7,-90), T
(65,-3,93), T
(7,9,395), F
(7,-7,-696), T
(-1,2764,-2), F
(9,9129,-7), F
(-8,-78,370), F
(6,-90,0), F
(-1,-19,-3683), T
(-5,-137,-69), T
(7,423,345), F
(98,84,-4), T
(7,8222,3), F
(-8110,-7420,-2), F
(-7,2,-5), F
(8,83,-7), F
(-7,14,-3), F
(-7,47,37), F
(7,-3,-4), F
(-9002,8,43), T
(-460,-36,-5), F
(1,-3,-3), F
(57,52,2), T
(135,140,-10), T
(0,-65,1338), F
(6,-6734,-69), T
(-185,557,-34), F
(1,2,-9), F
(-5,3,-3), F
(-2,-8,69), F
(-7,-488,6), F
(-9,-8,-757), T
(-1,-6,-7), F
(-1,-944,8), F
(-3,1,-9), F
(-9,34,-8293), F
(-636,-9,-85), T
(0,480,-2), F
(0,-5,1), F
(-7910,9,1), F
(2,9,-6), F
(4,-943,0), F
(-2,-82,77), F
(7,-57,89), F
(20,-4,356), F
(-6,-1,-842), T
(-18,-94,-3), F
(827,-1,-76), T
(0,-4,0), F
(5,-516,448), F
(-568,2,-7), F
(2,-96,-9), F
(-3,-20,-66), T
(-834,-4254,-5034), T
(4,6,207), F
(-255,-8,-68), T
(901,1,8), T
(-5,-80,5), F
(-197,-1729,7), F
(32,620,-21), T
(-4,1,-4), F
(722,-3,2), T
(479,7,573), T
(-78,6,30), T
(4,18,511), F
(-2,5,-524), T
(77,-6,-4), T
(-364,0,-6), F
(615,-30,6), T
(1,-4,-7), F
(99,4,-4), T
(-4,0,211), F
(-478,3,2), F
(-984,90,-220), F
(-964,-89,574), T
(49,7,-9), T
(-642,-1,29), T
(2,353,4), F
(1,2,-62), T
(-6,-3,2), F
(-4,686,906), F
(-1404,-6,1), F
(4,-17,-7), F
(0,631,-791), F
(26,3,-3683), T
(7,-238,-4), F
(87,16,-1), T
(-99,72,5), F
(357,-9,1), T
(973,-37,863), T
(90,842,-948), T
(6769,1,-4), T
(-74,-9,0), F
(251,-56,-697), T
(607,-6,8), T
(-407,815,12), F
(0,-2,-82), T
(575,7,550), T
(67,-18,97), T
(-192,-291,-572), T
(4,-47,-6), F
(-6,6,-334), T
(-1,-53,-82), T
(-1,-705,-60), T
(-99,273,-6), F
(2,17,-1), F
(-630,6,705), T
(0,-165,-21), T
(351,6,3828), T
(-861,2,-8), F
(-3,6773,-65), F
(68,-13,-4), T
(756,268,-381), T
(-2,-4,-98), T
(22,7,-63), T
(1739,614,-4), T
(4,38,0), F
(26,33,-2), T
(-1,45,-9826), F
(3,75,-5), F
(-93,-2,-1), F
(-6,463,5740), F
(-2,1,-5), F
(0,9999,-6), F
(-7,-73,3), F
(-9,-6,-90), T
(7,-160,-82), T
(-38,-694,-3), F
(8,989,-7), F
(1,97,1), F
(83,-3,5), T
(-6,-1,-7), F
(-910,2,-966), T
(-6,4,-84), T
(-3,8,-64), T
(21,0,7), T
(9,43,0), F
(4,2,-751), T
(-4,-2,-3), F
(-245,-8,5), F
(-8,0,3), F
(-12,45,0), F
(8,4,-86), T
(-2,-1,35), F
(6344,-1,-4), T
(-3,-48,3), F
(-3,-9,-66), T
(-30,944,-1), F
(1,-2,945), F
(-94,6832,-3), F
(946,-6,-6), T
(-2,-894,-3), F
(7,-5,-3), F
(-5,0,4), F
(5,-6,3), F
(-8,3,9), F
(0,-7,-6696), T
(7,69,9), F
(7,179,-6), F
(405,3,1), T
(2,-7,63), F
(2,-45,-8), F
(18,431,-44), F
(341,-56,-8), T
(-206,8,-7), F
(-8,-52,173), F
(-16,-3,38), F
(-122,526,-805), F
(-91,4,973), T
(7,0,-1), F
(6,-8,72), F
(999,4664,-73), T
(-80,41,-9), F
(-828,0,-3116), T
(-73,479,7749), T
(2,93,9), F
(10,0,396), F
(-327,26,-5796), F
(0,8,19), F
(0,5617,9), F
(-14,-6,-50), T
(-69,3,-4), F
(-21,-1,6), F
(5,293,7), F
(-733,-8,0), F
(0,-1,-1), F
(-50,8578,9290), T
(-9,6,-69), T
(-52,-1,4), F
(-562,-8,75), T
(5,-981,-8), F
(-93,-7,3), F
(-23,-5,2), F
(-39,569,-361), F
(557,-7,-8), T
(-12,1,1), F
(58,-77,7), T
(-8,339,-20), F
(-99,9,52), T
(-11,-1,-890), T
(-5,-9,0), F
(38,4,37), T
(2,-53,8), F
(35,7,60), T
(295,8,-80), T
(4,3,-2), F
(0,-8,5), F
(-90,-73,-2), F
(2,231,72), F
(-3,9,-1), F
(73,6,-606), T
(-316,5,1), F
(80,-4,-10), T
(-8,336,-567), F
(-47,-2304,8), F
(3,9190,-163), F
(4,3,-18), T
(7,6,2), F
(67,-656,1), T
(-851,3,1), F
(0,-6,-6), F
(-94,0,0), F
(-11,92,5), F
(-43,730,65), T
(-9,391,4), F
(-574,8548,3), F
(66,-8,-8), T
(-6,-1,47), F
(-939,29,-4), F
(5,55,-46), F
(2,-4,-19), T
(83,-973,5), T
(324,0,13), T
(-8,-6,-275), T
(61,8,0), T
(-1,9,-7), F
(95,2,-2), T
(540,-6,-60), T
(5,-63,-3), F
(735,83,-1), T
(9,853,-9), F
(-4,7,-47), T
(-2510,-23,0), F
(392,-1411,5), T
(-475,-20,-9), F
(90,3624,-393), T
(9,-95,-8784), T
(-7,80,-5), F
(9,-98,57), F
(3,54,-42), F
(-7,-509,88), F
(84,-7,-14), T
(782,298,6), T
(5,34,-3), F
(7,0,7), F
(25,31,1), T
(8,-3,6), F
(6,-73,561), F
(-2,-1,67), F
(-4,0,-7), F
(80,9035,12), T
(-1,-6,-3), F
(7,75,0), F
(-959,-2,238), T
(-2480,34,-944), F
(-5,2,-419), T
(-89,-83,40), T
(879,-416,5), T
(-7,-53,6), F
(5,152,-4), F
(190,28,0), T
(43,73,6), T
(114,5,9), T
(-5,-4,-33), T
(-2,-843,43), F
(-4,-9,-7), F
(-4,-462,-16), T
(-498,-6,-58), T
(6,2,4), F
