([5;4;9634;812;9;0;88;25;8], 8), T
([197;2;2;0;9], 3), T
([5;6;8;582;8;262;4567;4;76], 2), T
([32;237], 0), T
([8;2;84;22;73;84;4;2;1;7;29;473;69;26;8;814;0;8;6;1;81;54;475;6;9;96;660;24;9;1508;4;2;419;26;1;1;0;8;718;69;16;77;4;650;7;456;3;3;969;9;967;5;51;2178;772;4;7395;923;1;6;6;175;5693;5;7;8;4;31;8;6640;1;900;211;3144;2;7;11;8;91;22;2;9;7;9;162;62;3;1;43;9821;42;97;1;1;1187;90;57;61;76;1791;8;487;2;110;5277;429;48;8;37;1;606;2;20;0;3;2;1;6;71;6;754;876;38;0;16;35;12;21;76;5;5;1;3;1;181;5;8;6;7;6;7;0;20;0;6;24;0;16;71;9;9;127;9;5;22;6;4;6;6;9;7;82;653;8;4;875;79;48;5;204;4;6;110;7;415;861;58;63;721;6;7;10;5;78;5;450;5;53;6268;45;60;8;1;43;203;6;496;85;9;32;2;6;7;7;210;8;3;16;5;5;8;344;9;94;61;86;5;3874;1;98;3;83;7;1;72;749;4;5;1;5;856;18;32;6;383;24;96;5733;7;5;2;323;18;2;9269;70;5;6;89;4;2;65;275;250;3;2;3;266;1;9;43;1;44;36;6728;60;628;43;8;5;862;0;6;76;99;8;5;64;456;826;54;9;9428;23;3;17;7;50;3;2;5;8;9;3;9;7;4;4;4;4;44;7;704;40;96;19;2;253;68;602;62;38;7;68;2;69;4;155;37;33;7856;69;0;52;992;141;9;948;757;3;1;32;3;81;52;831;5557;0;3;8;43;3;4;582;82;2;33;1;3;958;827;9371;6;38;5273;7;2610;9;653;9;58;3;3;5;84;323;55;8;4;3;4;5883;90;4;7196;6;694;68;5;2;981;9;1384;51;6;87;7;7;5;0;1695;3;948;63;4278;6;47;55;7625;8;3;3836;179;2;45;366;1;93;66;52;3;720;4;3;5;0;2;926;36;9;1;1;7;468;85;221;7;4;2;8;67;5;65;89;2;5859;1;80;1;1;4;0;5;8;415;3;99;4;2;0;2;1;1;8;7;437;628;4;4;60;31;62;1;45;2;5;34;7;42;26;996;457;3;4;4;6;977;5;6;910;0;0;7;639;0;304;80;1;8;268;15;2;720;1;44;0;7;6;3;980;5;4;0;274;3;0;7;11;6;5;5;489;8;1;3;1;5;0;78;6;0;5;689;4;436;14;36;6;96;2;109;584;5;3;7;74;0;815;8;4;9;4899;6;26;5;452;7;4;9;2523;15;75;8;4;6;5;0;2;4;8;80;24;2;265;2;4;2;796;3044;140;68;6;1;4;208;798;1;174;6701;7;1;302;722;339;951;3;8;398;4811;0;2;5;820;5;59;442;4;8;61;98;15;5;4;7;5;475;1;4;899;6;7;9;79;278;8046;62;0;8;5;1;9;6;3;9;34;1;0;78;1;3;4;650;345;0;7;8;0;9;8;2;14;9;6;0;377;8;1;145;18;2;408;3;8;4;3;6;7986;5;423;7;41;28;430;536;984;715;9;8;4;793;11;7;2;2;9;2;128;7;1;0;67;39;3;6;72;0;94;236;1;8;3;19;6;5;7;258;33;9;0;3;5;9;4;9;7;273;0;6;24;96;469;561;814;466;4;38;95;49;2;803;8;8;2;48;321;8;5;4;3996;0;2;252;9;9;89;5;36;671;3;5;1;5;5;7;6;66;6;3;78;8;257;239;333;0;61;68;9;470;3;67;44;247;562;2;86;1;6;1;0;2;4;5;0;0;317;6;768;18;3;3;75;38;559;6;58;3024;9;0;48;952;28;76;547;34;9;2;70;0;2;7;6;31;646;4;0;1;3;621;95;60;82;67;6621;66;0;543;7;11;4340;794;1;3;39;162;4;50;5708;1;7;9;978;3;1;6;3;4;3;13;3;3;9;817;1983;4;2;5;78;30;38;70;6864;8;822;2;9;950;52;1912;1;0;56;98;86;8;5;33;2;5;3;26;14;4;3;9;0;3;0;9;93;7;43;99;7;4;291;56;0;37;1362;0;58;14;7;7;294;1;9049;5;5;5;1;303;888;9;4;87;96;2;36;8;18;1;438;4;0;83;7;78;3792;5;5;0;4;851;8;21;1;386;99;2;671;7;7;800;146;127;4;8;2;8;8;3;9;215;229;6;4;5;8;96;3;0;49;7;5;4;997;7;1;7268;933;14;61;4;4;0;94;197;257;302;0;3;593;34;8;67;82;133;4;63;1;450;826;94;183;0;345;51;83;2;574;28;205;46;153;6;5;8;3;1;3;0;6;0;9;3;44;8;14;8;45;5790;594;0;9;9;9292;9;69;72;476;6;3;3;2;91;55;9968;53;32;0;6;5;5;3;1;9;9;2;91;5;4;4;0;7;92;852;8;9;8;930;0;29;746;2;2;8;5;9;1;85;9;8;9;70;6;4;28;41;7367;1;8;1;3;985;1;629;691;12;8;9;6;8028;5;42;1;2;476;0;7;67;1;9;5;875;9;7;339;17;93;5;379;6;3;2;425;803;6;3;36;254;46;2;60;0;8;5;3;5044;0;23;148;9;802;8;7;1;7;7;2;9;1;335;7;1;8;0;99;5;6;908;1;8;2;91;1;4;9;2;2;3667;159;2;4;674;9;0;4;8;453;870;2;50;2;0;57;5;9;188;672;202;77;4;562;9;86;2;997;152;1157;9;9;3;77;50;42;576;3;8;329;66;595;5;964;6;557;2;496;772;35;9;25;2480;4;329;57;468;792;5;9;5;2;383;3;21;373;9;2897;49;20;754;4;9;8;18;80;2;7;952;27;83;76;4;368;686;96;3;9;9;2;4;21;168;68;1;6908;189;5;953;50;0;7;89;9;9;7759;4;891;7;71;3;7;66;3;8044;3;77;839;379;84;817;199;11;49;0;8;8;33;1;11;700;542;364;34;854;8;93;5;744;7;8;46;17;1;63;3;27;3;898;251;14;868;22;1;1;7;180;92;290;9;1;3;65;2;0;0;92;3;886;9;7;3;7;21;843;42;7;18;2;5;2;1;31;7;3;942;407;1;4;1;20;629;79;77;2;97;50;941;4;9;5;394;82;928;66;8;0;2081;5;9;985;6;7;140;123;120;6;9;51;4;3;3;4;4;0;793;4;2083;5;85;433;33;88;6;522;5;5;911;5;7;31;641;7;0;4;4;4;4410;356;0;82;6316;7;527;21;294;77;7227;1;0;795;2;4;2;0;4;2;8;749;1;7496;1;9;901;88;8;80;88;98;4;3;7;0;8;7;0;2;8;52;927;3;2;59;6239;2;686;20;3;4;2;1;87;6;8;6;6614;913;333;95;281;5;4079;9;573;86;81;0;9;111;0;5;246;2;9;891;77;3;512;72;0;58;6;1;69;63;0;1;9;24;309;2;2;6;328;26;414;98;7854;49;9;4;4;972;6;673;11;100;3;471;5;920;8;592;964;9;82;836;9;683;39;3219;2;5;876;16;7;94;1;2;3911;342;4;36;2;990;29;58;1;76;2583;5;8;888;3;751;0;3;7;843;6;9983;7;7;5;7;23;3;361;8;489;9;6;428;10;5;0;983;641;9;5;419;811;152;0;5;4;9;7;72;3;96;7;602;483;29;595;74;1;1;1;1;8;4;96;321;4;655;1;2;98;4;4;5;1;88;799;21;59;0;43;5;8;76;861;780;79;0;15;770;9;9;545;2;9;5;5;0;9;6;798;6;4;78;358;8;3113;1;7;0;40;6;664;1;77;1265;7;8;3929;28;2;0;22;0;49;0;5;4;26;34;408;239;22;5;9;12;3;4081;574;5;286;29;9;17;86;7;0;91;8;9;38;7;7;98;8;4;8;12;88;3;8241;4;6;93;692;4;68;69;63;9;2;145;5;5;896;98;789;3922;87;3;55;0;175;6;6;6;46;2;5274;25;2503;20;8;1;5333;7;619;8;9;190;6;8;537;4;825;5;5;273;36;2;16;8;7;1;3;8;729;7;39;540;5;4;8;7;75;1;96;21;8;1;7;0;9;31;9;0;252;966;63;5;698;892;4;9;3;136;9;9;48;9;1;5;5;6;243;9;799;87;3;486;828;2909;13;754;6;0;6;9866;82;0;11;932;565;494;217;1;34;77;0;8;676;0;531;33;22;867;6;357;238;7;3;8;87;0;8;7;84;6;783;59;60;4;6;117;2;3;93;48;2;0;253;93;717;4;348;2511;7;8;43;67;6;824;3;9;90;14;532;53;98;114;8;264;8278;15;10;5;93;885;5;6734;6;29;4;8;0;4;7;31;54;24;685;569;4;9;91;930;5;305;814;4;7;7;39;84;5;4;66;85;127;9;1;16;7;13;7;3;969;4;1;0;804;2;33;2;4;1;4;0;9;9;23;6;58;1;96;36;1;8;211;58;40;3;2;6;5;8;0;43;425;7;9;6;3;3853;41;3;546;46;7;5;6;1;669;1;7;9;9;6;419;24;43;5;58;2;9;59;4;80;49;6782;0;8825;90;7;7;9;731;9;211;7;4;7;80;8;769;2;58;8;6;9465;1;8;9;1;9;5;92;2;6617;4;97;3;2;88;89;18;26;191;49;2;1;7;7;2;7;1;9;7961;96;6;5;30;176;54;652;0;23;478;4;723;342;9;5;0;4;69;8;5913;584;41;8;175;8;9001;7;251;1;2;8;58;449;4;607;46;6;31;8;0;12;0;4;705;0;6;2;6;838;5;7;6;298;3;2;60;2;633;74;3180;5571;4;78;2;80;8;240;19;27;581;3;74;1;778;5;3410;2478;8;2243;6;9;42;5;4;2;0;4;6155;5335;1;25;40;221;5;475;8;9;4;8;348;12;60;13;759;554;1;6;4;93;0;89;8;27;1;466;8;15;1;411;8;320;1;98;5;550;746;773;99;2;246;1;8;29;0;78;0;9;1;0;906;383;3;553;8;9838;9;502;100;161;4;7;956;635;6;2186;15;8;3;0;7;1;12;26;33;0;1;9;9;6;9;1;1;3863;90;74;39;4;8;2;78;7;44;8;9;5;51;9;5;0;1;3;9;2;51;802;5;4;7;5;8;8;73;908;685;844;52;3;3;7;931;1;7;9;5;7;1;3;9;264;36;0;2;120;9;9;4;37;8;9;9;6;8;41;1;45;0;4;1;5;466;1;9;7;2;48;8;257;5;0;6;349;2;3;1;568;54;1;4;6;4;6;8;2;3;257;5;976;9158;0;5885;46;0;4;22;70;99;129;5;124;3204;1;4973;4;5218;778;1;1501;247;144;0;2;8;35;9;9;4;95;8;9;3;39;0;5;32;3;3;304;867;6;6;0;1942;94;3;8;41;9;9;169;9;433;99;4;7;1;4;3;5;59;4;92;2;0;0;887;1370;93;37;4;16;8;8473;7;76;8;5310;5;5;4;0;95;562;7;0;5;5671;4674;6;4216;408;883;80;0;0;451;9;7;5;7;63;696;784;0;2;6;9;1;8;485;75;5;64;0;0;91;4;4;888;96;6;7;1;9;46;864;1;693;9733;7;1;229;7;10;3;6;1;888;8;2;2;8;43;8;49;82;6154;4;3472;8;731;46;8;810;191;383;3;7;4;619;9;61;82;1;72;671;1;479;62;8512;8;572;21;3;6;83;2;8;4;378;20;7;9;9;42;1;25;829;7113;0;531;1798;90;72;471;5;94;6;47;4;288;17;9;68;9;3;9;13;39;6;4;5;532;8081;153;5;29;0;2;889;4;36;5;7;3;0;188;2;1;684;0;6;464;6;254;474;387;9;1;4;1029;70;17;81;6;35;4;5;394;8;8;58;528;19;28;8;9;0;350;0;9;7;0;160;92;7;26;3;2;96;274;162;45;631;2;6;240;2;3897;758;0;3;376;668;3;904;8;39;1120;6;4;1;7;1394;25;5;6;8;20;6;2;27;618;4;70;1;4;978;445;9;3;523;326;9;6;7;2;293;9;7;3;3;59;8;6;3;5;53;92;5;6;1;8;8;10;0;0;8;8;4;97;4217;4;10;6;35;2;56;928;0;6;5;2;60;56;7;959;922;5;72;0;5;8;9;67;18;2;249;5;6;4;42;83;5678;2;82;8;8;94;4;0;33;687;8;99;69;5;9;0;8;304;8;3;0;556;26;66;314;7;61;2077;68;694;12;2;253;8276;8;3;8;961;31;0;3;2;713;430;1;4;4658;1;76;3;27;0;749;680;4;4;32;6;8;6;169;39;234;75;5;96;720;247;5;8;4;39;0;635;409;1;0;61;4;7;4;2950;25;381;6;6543;22;3;6;162;8;80;5;316;87;7;44;8;226;67;0;34;114;6;2;566;493;6668;5;1;77;7;62;5;5;2;3;45;5;7;59;70;3;6;4;0;3;6;22;5;4293;6;58;9;932;364;966;78;2;173;0;9;99;284;0;85;4;355;8;84;7;2;228;5977;84;4;5;8;3;66;570;2;7;63;1;0;94;29;993;53;0;6;103;759;5;17;9;77;4;9;4;9;1;8;8;2;78;5;604;5;5;2;6;2;327;72;1;4;61;0;738;2;0;6;589;3;12;5;6;240;54;0;84;4;95;3107;0;10;6;1;0;505;39;6;6;64;6784;9;2;3537;21;0;8;9735;0;8;5962;50;2;440;899;7;477;2;2;4;802;314;4;168;34;43;9;7;815;8;1;60;44;8;18;1;5;9;650;810;7;513;7;94;6;8;8;2;12;92;1;5;1;89;8;34;486;3;67;91;37;8;1;2;3;3;643;459;3;5;4;442;9;53;68;8;8;690;3;7;882;32;38;8311;9188;4;97;120;91;51;922;8;182;2;0;4;49;9;8;3;8;0;914;0;89;214;306;89;6;81;4;3104;48;5802;7314;7;45;652;8;1;2;311;4;45;27;4;61;2;7;0;0;1;95;682;395;4;81;1;8;7;0;6;8;2;75;2;1;6;9;763;4;7012;5;7;14;542;3;1;8;573;598;21;9;8;3;0;9;73;4;9;6;8;2;68;5;99;8;6;2;7;39;7687;6;91;67;30;532;3;8;843;6;4;8;29;2;6;54;6;4;3;2;7;8;551;5;5;1;3;6;56;42;7;7;9;8;4;1;598;4;3;2;9;88;5295;781;8;2;5;9;150;45;26;9;50;683;9;9;22;0;96;5;8;1;1;9;99;95;1;8;357;703;88;1;2;907;4;0;4;746;7;0;104;186;8;9;923;5259;8;0;4;7;90;0;335;4;73;59;4;383;5;3;11;6;5;1;9;41;35;803;1;60;723;787;92;91;712;8;1;5;7;70;6;12;6;9;736;8;42;2;1;770;0;33;24;51;8;541;95;486;39;1;3;0;1;778;7;1;7;82;837;56;558;6;3;2;60;29;4;7;5;6;66;105;7;7;154;52;49;511], 9), T
([8;8;8;29;1;210;1;73;83;2;387;6;8;13;3;4;98;5;339;226;17;1;6;1;864;8;3130;7;133;2;322;1;299;5;6;52;421;0;12;7;88;59;71;0;7;78;19;528;68;6;365;16;1;8;5;8;3;96;777;7;3667;65;0;2;318;35;0;333;3;5131;298;353;16;891;8;2;83;2;3;40;0;553;50;272;0;5;9;76;3005;1;440;2;254;805;918;10;892;9;0;9;38;3;8;3;9;3;1;5;3;264;9;2;3124;17;0;4;50;7;8;77;7;28;91;9;827;601;3;4;466;6;2;67;4;1;2;14;25;0;44;79;0;7223;6;65;3;97;8;8;1;7;8925;4;30;95;0;463;43;462;7;65;0;16;57;97;6360;22;419;66;58;3;69;5;6;884;740;0;9;7;6;14;3;368;2;56;9;4545;1;7;1;915;6;4;7;8;3654;2;3;15;8;7;42;9;86;20;3;4;6;1;67;455;486;9133;8;78;6;4;9;7;4;30;6;908;0;3;4;985;0;48;0;17;7;2;58;7;448;7048;31;0;18;398;5;7;733;52;99;2;5;46;2;2;61;7;364;2293;1;90;1262;9;0;29;2;5091;5;3;714;54;4;4;611;772;3858;2;6;1;9;1;352;2;3;4;27;2;8;89;7;20;8;0;7;821;6;5;9;2;90;974;0;555;2;516;83;2;726;34;0;61;363;8;944;5;57;2;7;8;8;62;753;219;5;3;2;9;2193;706;8;1;32;89;9;2752;9719;6;9;871;89;18;0;117;81;22;760;825;1;2;24;87;6;4;8;383;91;88;6;787;894;1798;9;9;421;313;1;9817;3;60;1;8;6;27;112;1;7;8;29;0;47;5;9;323;501;1;1;61;467;939;3404;396;74;78;20;3;1;93;25;18;6;34;650;65;6;7;7;78;780;1;685;4;5;6;2;56;99;805;661;99;32;56;247;46;4770;7;0;7;44;268;32;36;5;8;3], 3), T
([0;122;112;9;675;254;1;19;68;893;1;3;11;25;6;98;660;56;13;373;822;7;8;99;30;1;8;3;1;1;2147;953;3;890], 672), F
([487;8;1;1;815;91;678;6;9;96;5;4;2;57;86;3;24;85;3;8;6599;1;2;7;906;907;4;9;933;118;6;4;735;14;8;299;10;3;9;46;7;950;5;5083;1;7;2231;3;6;666;1;3;5;2;93;4;7;9;97;523;7;8;7;773;7;9;8;373;25;14;841;57;8;0;4;59;8;170;11;964;882;2;1;4;4;5;1;3;3421;816;312;8;2;6;5;50;5;396;253;1;32;191;38;8670;1;4;4;5;62;4;4;0;782;9;9;919;5;9;818;6;519;79;6;2;914;9;64;254;8;8;912;240;7;726;15;3;41;3;9;4;74;8;5;3;7;0;5;6;3;6;26;46;12;72;5;3;1;2;5;2;1;0;6;3;2;14;5;54;7;4;3;856;4;6;80;75;7;0;9;1;4;53;4830;1;90;191;6295;7;336;18;7;6;876;863;6;2;0;0;16;921;94;4;9;23;86;4;409;2;3;52;95;4;2;3786;6;7;3;4;5;232;45;83;5;2;25;733;5;9;7;4;96;3;957;15;2;7;2;5915;587;0;2;7;14;24;58;5;3;0;0;725;903;3;79;80;1222;540;93;29;746;813;71;9;4;98;8;0;254;9;6;633;609;1;0;1;1;37;7391;8;98;3;9;11;8;385;59;86;4;79;0;686;5;6655;275;31;5;467;9;62;44;1;7;0;5;4;4;1;9761;17;14;75;0;6;90;33;8;0;1;1;2624;4;1;20;8;28;3;70;9;17;1;58;91;72;6;0;0;8;3;11;6;1102;1;48;9;92;5;91;35;1;7;360;9;3;9315;9;7;76;247;75;878;4;4;965;193;1;0;6;565;7;21;6;609;8;89;4;85;3;198;8100;3;86;4;9;15;449;3;5;2069;99;364;8;23;8;2;65;9067;8;19;1;74;3;69;7;7;284;814;2;9;518;27;912;72;73;0;9;0;0;6;50;6;9;284;0;0;85;9;3;3;6;4;9;2;0;5;4;3;3;5;819;2;81;5;32;1;0;6;0;4;812;0;21;54;0;65;6;1521;0;97;21;621;206;0;51;11;548;2;3;7;5;712;5;96;178;9;855;4;4;487;455;15;3;6;8;2;2;602;64;1;8;632;765;1;0;0;56;8;10;6;7;55;7;1;3349;5;55;9;5;1;625;6;51;59;39;9;0;4;1;7;3;76;90;2;9;9;2;9;4;544;34;32;8;92;0;79;9;1;11;1;0;89;3;7;7807;8;734;1;3;2;147;8;79;78;0;0;233;47;249;5600;92;38;465;3;80;4;49;97;13;0;9535;8;30;3;9;53;6;1;1;7;9;46;47;39;5;8;7;564;6;298;2;1;9;74;626;5;64;45;7;37;5;68;0;2;8;1;7511;4;317;28;47;8;8;150;5;69;5;34;0;1;4;903;460;756;2;2;669;490;17;766;85;6;135;52;6;8;1;35;2;4913;1639;89;1;7;167;2;8;9;343;80;56], 6505), F
([], 6), F
([39;578;648;6;3;10;6;8;789;9;885;555;7;3774;4;3193;8;0;2;4;5;1;77;8;8;191;85;6;3;963;6;3;5;99;9;7;8;2;3;3;636;5;14;2;6;8;211;58;64;9;38;9;3;310;6;82;73;0;1;1;4654;3;9;7;8;1;6;0;98;6;436;3;8;69;7;8;916;434;32;8;7;90;118;6;0;7;39;93;9;449;4;49;8;37;6;6;3;40;6;77;964;2;401;2;32;2;632;4;7;7;228;7;939;5;7;2;3;6;487;2;485;1;3;47;5100;9634;6;3;33;85;5;2910;17;3895;317;222;545;351;8;160;5;0;1;3;8;64;4;74;42;0;86;616;2;0;7;355;858;439;3;254;687;6;730;1;7;0;488;2;41;8;4;307;79;46;789;1;46;7;7;0;78;3;6;9;225;75;6;2693;7;79;811;54;2;7;43;8;1;85;6;1;772;1;9;8;8;748;0;1;92;127;349;633;0;5;32;2;221;9;7;6;4;86;2;77;0;51;9;406;5;714;8;827;7;33;4;3;1;9;7;5;71;87;5;3;77;7;934;5;86;8;922;1;89;39;3;38;5;5;13;5;8;5;2;8;39;8;5;38;166;132;2;9;4800;87;5;34;98;15;5;4;9;96;48;26;4;2;228;48;13;5;715;4;2;5;412;3;1;22;375;5;51;159;3;86;7;0;83;0;51;6;8;838;492;82;990;14;48;16;36;33;0;633;22;4;4;45;7089;0;3;183;670;7;5751;1;7;5;8;4;512;5;0;9;64;8;6;3604;5;2;8;0;585;7;5;492;9;7;7;23;4;920;933;76;383;84;8;9;5;8;3;419;7;3;1;3;2;57;726;82;78;55;5;443;2;6;9227;5;0;5;7;89;801;38;29;2;8;8;0;79;4;642;5;2;795;5;1;9;4;186;6748;206;6;55;0;5;194;76;4;14;60;1;665;9;25;310;3;1;3;27;228;114;78;46;96;7;5;11;8;721;3;52;49;6;2;7;9;5;4;3;83;16;10;6;995;388;318;985;8;76;41;12;1;7;10;2;4;4053;101;4873;51;411;7;7;335;0;3], 5), T
([5;585;1881;44;1;7;6077;5;764;5;2;3;99;0;140;63;4;22;0;7;2725;7;2;4;359;1;7;23;7], 830), F
([665;55;3;60;59;6;4;4;1556], 590), F
([447;30;52;50;2;506;707;87;3;3;5;7;7;8;406;59;4;5;781;9;2;6;5;8;916;9;967;38;1;0;7;0;1643;1913;858;98;48;5;6;4;7;0;7;245;8;88;5;4;3;9;4;9;3;13;5;91;6;6;8;2;92;258;23;18;3;549;448;59;0;8;768;99;4;8;2;34;472;816;1;85;0;8;2;27;7;9;3;23;3;4;5;699;249;4;3;48;7;89;7;258;9;70;9;774;46;74;0;6;1;8;44;6;6;9876;8;430;4;999;1;33;3;4;3;1;5;317;3325;30;84;5;8;0;6;3;47;8;63;668;627;0;9;5;0;925;95;3;99;39;11;5;6;3;837;94;32;43;6;6;199;4;5;93;4;2026;233;0;29;92;34;52;0;684;8;31;761;51;9;1;31;7;0;4;592;37;2;4;3;1;96;49;6;2;2;32;8;490;794;72;5;1;4986;98;93;89;554;551;6051;4;52;88;98;3;5;9490;57;3;5;3498;13;7;556;45;624;746;361;565;9;8;140;3;140;43;6;1;9;47;8;22;8;5;1;261;9;1;87;1;99;8;4;67;0;5;8;6;5;751;934;60;7;4;1;3497;9;64;9;478;5401;6;19;650;3;2;5;8;1;9;90;9341;54;8610;174;1;3;1;2;0;428;7;64;0;852;984;18;523;79;21;91;2;300;4;4;9;4;988;74;80;503;1;0;1;0;1;4;8;4070;58;594;5;54;83;6;6;23;973;9;32;151;5903;34;52;8;6;7;2;75;0;97;0;3;0;58;163;4;97;3;52;601;4;83;1;4;3;9;93;22;17;39;7;7;8922;850;515;0;3;4;75;3;3;2;57;9;9;6;1;4;421;18;8252;147;5;6;3;0;7691;5;83;1;28;3;6;642;16;7;5;27;49;69;6;7;9;8;1;4;5;47;81;10;19;2;2;2;9;8;2;4;650;4;243;83;21;85;33;21;4;807;83;90;61;0;8;64;2;323;2;7;225;1;33;101;545;9;42;633;776;19;3;33;281;33;4;16;3;8;9;7766], 685), F
([225;3;5;42;25;5;1], 3), T
([0;6;64;6], 725), F
([1;9;4;0;1;6;3;22;3;3;2;9;3;70;484;512;74;8;5;2;66;686;70;1;801;9;651;1;0;0;9;4;3;0;30;4;8;3;59;285;17;4;2;3;7;33;2;2;56;6;0;94;2;1;94;1;940;9;33;80;55;90;2;78;9;6;1;86;1;1;320;6;586;0;5;63;4841;246;1;4;22;6;971;6;9;9;922;295;1;0;62;4923;4;79;6;8;674;3;9;832;18;14;491;986;2;8;30;498;6913;7959;0;4;2830;8;5;571;0;3;113;81;168;3;6;990;5;1523;4;8;3;258;64;331;0;1;41;7;5;2;98;4], 8), T
([63;3;30;92;1;7;7;4;5;7;5;2;3;8;4;0;8;2;4;8;3;2;2;0;20;943;8;565;124;9;1;2;9;1;19;82;3;96;8;9;6;2;3;312;661;6;5;2;2;5;6;75;86;2;2;770;630;1;41;9;1;6;27;95;81;2;4;3;5;76;8;63;445;507;4;6;30;5;1;244;5;47;346;37;367;37;9;580;3;4;1;78;6;6;1;9;754;431;1;5;3;560;3;83;924;6;8;5;2;7;8;73;39;8;25;128;88;369;2;2;742;45;72;145;1;9;9;3;8;50;5876;305;81;6;1;5;4;97;98;49;5;60;0;17;15;0;1;805;3;78;76;69;5;45;47;596;520;341;0;2919;8;5;8;5;78;50;277;0;24;7;557;9;5;44;21;8755;354;2;256;15;7;803;6;7;365;682;1;924;898;4;350;75;86;28;3;3;266;0;6;9;69;71;4;9;70;4120;1;3;8313;67;65;72;31;7;1;7575;9;3;5;285;357;9;6;2;5;5;2;9;9;0;236;1;72;0;15;48;8;769;0;4;3;18;98;1;9;77;152;9;6;351;6;1;2;764;61;6;8;3;617;5;4;1;3;5;7;218;5;835;1;494;4;2;624;8;73;851;4;68;6;7;6;7036;7;78;5;91;57;235;6;8;6;4;503;1;8;8;5;3663;67;50;6;1;442;27;1;787;50;422;4;4], 74), T
([7;4;65;1;5;85;72;94;794;46;3452;402;8;4;8;0;3;1728;1;1;423;250;134;8;7;1;8;7195;83;19;1;113;39;6;8;1;5;8;93;7;254;5;0;2;1;0;501;4;283;63;5;83;4;91;6;0;85;369;9;4;971;69;94;906;19;1;176;9;68;103;0;7;855;1;4;858;4;0;6], 84), F
([72;5;2;34;6;76;610;215;4;9;1;73;278;3;75;1;1;6;9;2;7;8;38;7;8;1;99;9;3;674;97;2;3;2;5;3;5;9;7;110;6;9;97;3;50;2;414;2;6;9;7;59;3;7320;38;52;0;5;122;85;41;1;7;2;1;61;5;233;7;7;6711;1;0;76;53;5;94;0;520;7], 330), F
([7;7;0;1;14], 6), F
([2;50;8;1;0;6;36;2;502;1405;39], 75), F
([2235], 76), F
([3;972;545;4;8;8;0;7;1;0;0;8;5;5;4;158;9;316;3;7;34;8;117;3;6;3;454;311;3;6;179;98;2;73;61;93;9;19;4127;959;56;4;8056;76;4768;0;38;811;78;9;53;7;93;159;634;76;5;402;38;5;31;1537;7;3351;1;8;8037;2;692;6;5;9;8;337;5;67;232;901;167;67;8;595;4199;2;7;7704;24;34;8;5;7;238;11;5;895;67;292;8;940;3;3;488;7;7;1;5;58;3;77;0;62;2;487;5646;8;84;8;93;5;641;585;9;4;4;8;18;77;6;9;28;869;57;7;44;7;0;5;41;856;3;83;44;9;0;69;47;1759;89;0;3;4;3185;5;19;6;647;6;7;0;8;6;1;4;5;3;8477;344;4;432;4;2;499;5;265;9;1;90;662;50;90;5;7;828;3;9;42;2;142;0;42;3;7;7;7745;9;505;74;8;5;9;79;6;631;15;2;870;186;7;7;85;8;2;869;70;4;605;78;0;64;4;4;356;30;78;2;9;864;81;5;983;1;65;5740;661;79;76;99;996;6;9;95;4;559;5;41;252;78;3;2;6;3991;44;97;6;4;2;5278;43;2;229;2;3;27;5;21;483;9;2;8;32;85;4;675;8;9;411;8779;8;6;3;1;8;6;861;5;0;888;5;9;1;0;7;823;339;276;4;405;0;62;3325;3;18;8;0;90;247;43;7;92;7599;130;2;9;0;9;61;334;0;7;9;8;0;5154;424;6;303;29;1;6721;8;9;7;4579;2;8;72;1;79;48;421;4;202;23;8;526;35;658;5;0;0;5;5;29;573;9;4;93;732;6;9;9;3;1;5;5;556;8;207;0;37;7;7;90;2860;96;7;31;4;9;8;4380;3746;35;6;1;5;4;499;9;65;2;9;3;3;422;7;1;4057;0;6;0;1;9;49;901;5;2;4737;7;949;82;82;1;5;5;9;7;7;7;6;3;9;7;1;1;9;871;8;6;0;6;0;95;4216;2;7;10;7;84;0;328;244;499;6;136;57;387;5;831;4;19;394;9;8;4;64;54;6;11;4;899;855;5;0;9;1;983;1;50;8;54;82;95;0;80;6;497;4;6;259;60;526;6;4;6;5;8;0;37;54;556;56;50;7;9783;1;8;4;52;4;96;6;35;5;668;37;6;587;4;9;3;29;6;63;8;386;2086;177;0;266;4;9;900;81;5;1;7;3;5;36;6;9;73;23;1;1;6;40;9;6;9233;8;1;973;6;7961;63;78;391;3158;61;37;75;27;58;6;36;1;9;1;3;243;502;4;368;67;4;35;9;83;9;2;51;3;4;351;67;44;545;3;28;3;51;8306;89;2;6;6;8;7;6;4;622;59;0;6;69;21;5;160;189;3;2;1;5;0;7;461;9;51;0;198;46;37;791;7;2;1;5;73;58;31;3;641;722;7;6;877;2;7;25;99;42;332;29;670;2;4602;101;7;72;776;0;4;65;3630;6811;341;9;11;203;8;0;6;92;6;1;91;27;991;14;487;3614;329;9;6;5;9;1;68;0;7;4084;861;699;701;3;8;145;6;4669;747;5;51;40;8;6;32;773;0;43;2864;7;945;2;8;489;4212;9;218;149;520], 3), T
([81;40;6;757;530;41;45;7;808;58;9;9;41;5;1], 1), T
([9;2;28], 4), F
